,venue_id,conversions_per_impression,price_range,rating,popularity,retention_rate
360,-393306596306883193,0.1279620853080569,2,8.6,0.16420110823038991,0.21428550000000002
361,1827447801966797146,0.3323076923076923,3,8.4,0.38221602504048746,0.272727
362,-6020139409411986624,0.22841965471447545,2,9.0,1.9911835406726364,0.309339
363,-7979759435647554959,0.1764705882352941,2,8.8,0.9947566032665925,0.23926350000000002
364,4355953345695482387,0.13018867924528302,2,8.8,0.1875131629592511,0.2500005
365,-5454596748086468216,0.17777777777777778,3,8.6,0.3148942968982621,0.394737
366,4868344123221336514,0.0,2,8.4,0.0,0.0
367,-5608899428578267572,0.22811059907834103,2,8.6,0.5011002418353341,0.333333
368,2316726576982229146,0.20207253886010362,3,8.4,0.15817338068367504,0.1875
369,8848066773880547144,0.17169614984391257,2,9.2,0.6344364800976057,0.3181815
370,-8605370212549457084,0.23715415019762848,2,8.0,0.14960384031605628,0.30000000000000004
371,2525738222926141402,0.15584415584415584,1,9.4,0.7034285423792821,0.298137
372,-6804754131682906511,0.14563106796116504,3,8.6,0.10726450104214325,0.0
373,-2393499742255583882,,2,8.4,0.0,
374,-8513879466791027048,0.11825192802056556,2,8.4,0.6416261792195909,0.21794850000000002
375,-1456627335340451124,0.10980392156862745,2,8.2,0.5135914362694903,0.26086950000000003
376,-3915295221462934484,0.15168539325842695,2,9.0,6.160918538530251,0.2974335
377,-5608697520971859534,0.11057225994180409,2,8.4,0.2925263440743081,0.3305085
378,5536689858920574572,0.22650602409638554,3,9.0,1.293201740052434,0.3733905
379,-4076374149920441610,0.06284916201117319,2,8.8,0.14982170998641947,0.24
380,4331147580235991890,0.0,3,8.6,0.0,
381,-6988616948249398709,0.07659574468085106,2,8.2,0.5568748774483104,0.151899
382,7729367171436170934,,2,8.6,0.0,
383,-1143555923569247601,0.0970059880239521,2,8.8,1.0407634153249528,0.383721
384,-2931657617781543988,0.3832734735761929,3,9.2,2.7004945641517244,0.24384300000000003
385,-4265425244817892130,0.3380281690140845,2,8.2,0.38802588291683915,0.266355
386,-5247902779392517981,,3,8.4,0.0,
387,-902456847939794657,,2,8.6,0.0,
388,-3434403621688310000,0.30194805194805197,3,8.8,0.8870200512719957,0.2027025
389,-2816898752041420934,0.256857855361596,3,9.2,1.198065317327175,0.2295075
390,5500321846987209000,0.12626262626262627,1,9.0,0.3053806546257362,0.1730775
391,8066822223373334014,0.17823908375089478,2,9.2,2.470569438695106,0.3127665
392,-7476351902881174365,0.043704474505723206,2,9.8,0.18656906105434395,0.2678565
393,8106772412877099173,0.0594059405940594,2,7.8,0.10392383276324102,0.0
394,-8747796446216483523,0.21411764705882352,3,8.6,1.843032164825668,0.3210705
395,8170506825719539864,,3,8.8,0.0,
396,8365407989436421635,,2,8.4,0.0,0.0
397,-8357738771137057854,0.058574239443014986,3,8.8,2.7487163845254434,0.20558400000000002
398,3257242292074930225,0.0,2,8.8,0.0,0.21428550000000002
399,-5470921345286138450,0.16991150442477876,2,8.8,0.38874485282903765,0.4999995
400,184432636300372720,,2,8.4,0.0,
401,-7485899267889116500,,2,7.4,0.0,0.0
402,8137337465897858822,0.2999016715830875,2,9.2,3.8660246773713296,0.243543
403,-6029941960561445879,0.06818181818181818,1,6.8,0.01394365890324408,0.21428550000000002
404,8520475623048908632,0.12291933418693982,2,8.8,1.0977726457366537,0.21649500000000002
405,-6345870047627897900,,2,,0.03231733443720633,0.75
406,-3220155853161712429,0.017291066282420747,4,10.0,0.1160519110801252,0.0
407,6869873909162924579,0.11211616281837658,2,9.2,1.467134360225713,0.33039599999999997
408,-8236736170509270003,0.03333333333333333,2,8.4,0.09437387887898792,0.0
409,-9076052207444688139,0.0,2,8.6,0.0,0.0
410,-2751854530790774768,0.0,2,,0.0,
411,-5611211938414427545,0.0,3,,0.0,0.0
412,-2027703191806306045,0.06678082191780821,3,9.4,0.5501209176670516,0.30000000000000004
413,-7984769733864144954,0.0,2,,0.0,
414,3777414931358839333,0.2469879518072289,2,8.4,0.18693217717161595,0.321429
415,-5324402573435701341,0.2082931533269045,3,8.6,0.3764061671641358,0.3409095
416,7291876207365056487,,2,8.2,0.0,
417,6295969894857811752,0.07120743034055728,2,9.4,0.10268923796451629,0.23863650000000003
418,821779048915667333,0.04,1,,1.7137896914092314,0.0340905
419,-8683044561934678943,0.12806539509536785,2,8.8,0.2823590927906926,0.282609
420,-25241564720458363,0.2730125523012552,1,8.0,2.3676710553048963,0.1633665
421,-6645104870972964473,0.027829313543599257,2,7.4,0.024401403080677137,0.2500005
422,-6971498319279195931,0.08244462674323216,1,8.2,3.1378947603019247,0.147888
423,-8867569496756644722,0.045454545454545456,3,9.4,0.22317116567535966,0.1363635
424,8431102228771458571,0.23076923076923078,2,8.8,1.0609526714452748,0.25308600000000003
425,1556484356042300395,0.026331719128329295,1,7.6,0.33334059565567875,0.026785500000000004
426,-5175879032344572705,0.016835016835016835,1,9.8,0.03827243876046682,0.333333
427,-6592440462505733440,,3,9.2,0.0,
428,5359703862645522609,0.10913705583756345,2,9.6,1.624681121975847,0.25324650000000004
429,-1770209604175891633,,3,8.0,0.0,0.0
430,-8760264544701549521,,2,8.2,0.0,
431,-1073791522432992242,0.23053589484327605,2,8.8,0.6714743240593477,0.2500005
432,-2222240750472235811,0.029484029484029485,3,9.8,0.14648104170751725,0.0
433,6232322477246922987,0.035460992907801414,2,9.0,0.09833184455725252,0.272727
434,6387217957681876028,0.02973240832507433,2,9.8,0.17240753248073667,0.321429
435,7842758589917532536,0.25166112956810627,2,9.2,0.8744562336143852,0.401961
436,4686589436720103240,0.1303648068669528,1,9.0,0.6516481840562975,0.1956525
437,-8927597358350074098,0.3499381188118812,2,9.2,4.1948626331728365,0.270903
438,-2442805834145549017,0.0,1,9.0,0.0,
439,-3487648580706478601,,3,9.4,0.0,
440,-7455719788972122042,0.3196314670446492,2,9.0,6.0946135355163875,0.2899485
441,-1249386614889987096,0.14678899082568808,2,9.4,0.2931073298619432,0.294117
442,-8877664851340256084,0.10611353711790392,2,9.2,1.5236352280732333,0.22115400000000002
443,-2840951769909259772,0.02892199824715162,3,9.2,0.12099029027502414,0.111111
444,-636678666472617659,0.06705298013245033,2,9.8,0.22215444054699812,0.39
445,-7945248296438368162,0.2033057851239669,2,9.4,0.3241174462769704,0.20769300000000002
446,6808817111077703785,0.15786657153050304,1,9.6,2.66504520388067,0.290817
447,-3819659553281313414,0.08422791081750619,3,9.4,0.3461222829836525,0.1981125
448,5309789926057257527,0.06741573033707865,1,8.2,0.0,0.0
449,-4127320666054920764,0.03894297635605007,3,9.2,1.9073490363658152,0.083334
450,-6350476054196897856,0.04203262233375157,1,8.4,1.598591244668,0.289773
451,3265119711996786274,0.25418060200668896,2,9.2,0.6955852342462073,0.256098
452,2536728620277869882,0.31438721136767317,2,8.8,1.1725745658946818,0.2368425
453,4165788992158495927,0.10401459854014598,2,9.4,0.31445855755753577,0.44680800000000004
454,1203487272651112027,0.11583011583011582,2,9.2,0.9205174344996112,0.18888900000000003
455,3635575446871057093,0.23241590214067276,2,9.0,1.3200723327305606,0.289062
456,-4799918035815995209,0.34811603867955987,2,9.2,3.581269018206642,0.2930115
457,-4169581637844817532,0.18777166038829324,2,9.2,2.369913650987313,0.29807700000000004
458,-2954464522809190599,0.05934298834334158,1,8.8,0.5624668656542989,0.22602750000000002
459,910330554463919818,0.19488817891373805,2,9.4,0.8134527259126924,0.2228565
460,8133571395385983467,0.26858877086494687,2,9.4,4.786233541761985,0.18805950000000002
461,-8246238859786943372,0.05165864775892631,1,9.0,0.3663115391039747,0.364077
462,-6658916677479697620,0.3062283737024221,2,9.2,2.3558247456371597,0.296052
463,5351427729666394179,0.20194583223770707,2,9.4,3.196220687451433,0.3706395
464,249755018433535487,0.24366471734892786,3,9.4,1.2269693602620246,0.363861
465,8892071497629402173,0.138676844783715,2,9.0,1.109755477606629,0.305232
466,6759250263314878641,0.23860021208907742,2,9.0,2.0363551856612707,0.2193885
467,5178550301849432728,0.1542938030827304,1,9.2,2.661060153815987,0.353403
468,-2437373799663711196,0.0746096009253904,3,9.2,0.41794665098005035,0.1764705
469,2825547941213419305,0.0921803127874885,4,8.8,10.233846779523157,0.189786
470,-5989792845460245843,0.09903713892709765,1,8.6,0.5247754126814673,0.30000000000000004
471,-5726854274381127162,0.23071462375769047,1,9.0,3.61422163294948,0.2895645
472,5214772997729781331,0.39881831610044316,2,9.2,3.2950608945728668,0.2816325
473,7933826470430062978,0.17580894938462793,2,9.0,8.612242823009943,0.189258
474,-5771469939979608451,0.2564102564102564,2,9.0,1.8431047880491225,0.2620485
475,1831287801098947338,0.16273584905660377,2,9.4,1.5355454367197543,0.16101749999999998
476,-5310665805278821773,0.23319959879638918,2,9.0,3.104207063334713,0.3086535
477,-755594090294340908,0.039647577092511016,2,9.6,0.0,0.13235249999999998
478,7870663800977423526,0.11121408711770156,2,9.4,0.6838928952700494,0.321429
479,8997767066614125288,,1,9.2,0.0,0.2229735
480,-2967111465519213773,0.1269014886520784,2,9.2,5.222989607616723,0.43640399999999996
481,-1804982865918832903,0.31440548780487804,2,9.4,2.5934479327799442,0.38819100000000006
482,-5704073186568956211,0.031098825155494128,3,8.6,0.352077387306913,0.13157850000000001
483,6381829970574949525,0.2363238512035011,2,9.2,2.6131288263360855,0.19696950000000002
484,4982286870246197367,0.28740157480314965,2,9.2,0.4791680283521065,0.28278749999999997
485,2721794118301577116,0.3526924161263039,1,9.6,3.3405230324553186,0.4180785
486,-1863654162749204981,0.23667079975201488,2,9.0,6.411178166554101,0.29491500000000004
487,-8504124776630624134,0.07802528597230585,2,9.2,5.908262344132407,0.20542649999999998
488,-1367774551954639439,0.4231427593289969,1,9.4,3.0539517927042708,0.551163
489,-873325902863668109,0.5301167793484941,1,8.6,4.398498151738963,0.34213649999999995
490,-8610741821203543900,0.43602800763844685,2,9.2,6.801963731962207,0.4138425
491,4927310195914786674,0.12706611570247933,2,8.4,0.3276033610027815,0.3194445
492,-6102067884339988797,0.050239234449760764,2,9.0,0.0,0.15000000000000002
493,7423719730767406774,0.07423580786026202,1,9.2,0.21540048076573926,0.243243
494,1458905002248922104,0.49927007299270076,1,9.4,2.12125173387946,0.472155
495,-891493081574758424,0.38148027388327355,2,9.0,3.03180170955068,0.3459405
496,6073916910747814877,0.20895331921084198,2,8.6,21.238443829567817,0.32358750000000003
497,1561010718130169131,0.4081889763779527,2,8.4,6.607696609221697,0.197865
498,7956284675629477444,0.1584385763490241,2,8.4,1.0594275837527323,0.25324650000000004
499,-5505329314095346616,0.0,2,8.8,0.0,0.15000000000000002
500,7281880014918871216,0.09435916752989923,1,8.2,2.4458775427206114,0.23529450000000002
501,-1420067436362358310,0.11332633788037777,2,9.2,1.7703072688584356,0.24
502,9133674899196048858,0.3562708102108768,3,8.6,0.9868769835217907,0.2687865
503,7944267740853612050,0.21226415094339623,2,8.2,0.25926490773219457,0.352941
504,1125860719451082561,0.04585648072055488,2,8.8,4.215097145203584,0.18705
505,157269682787275227,0.4333333333333333,2,9.2,5.1105688577093185,0.366822
506,-1787997410013647823,0.21144674085850557,2,8.8,1.05129378272584,0.3411375
507,5674701846854900524,0.24611826891311528,2,9.0,8.895909133822814,0.1865175
508,5157400086225636128,,3,8.4,0.0,
509,-6690941240915083874,0.19493614160878334,2,9.0,3.9162799480017716,0.24043949999999997
510,-4052608170615964386,0.04343012858724346,2,8.2,1.4154992483496374,0.11842050000000001
511,-1057777760786588539,0.18683274021352314,3,8.8,1.4377945779501369,0.2444445
512,2038091771817113917,0.08964143426294821,1,9.4,0.1897644828863374,0.42307649999999997
513,-6715203592372804978,0.1837191934279313,2,8.6,1.0874601480061294,0.4176465
514,7034674410420405587,0.13924050632911394,2,8.6,0.10189038250651794,0.47727300000000006
515,-2013392679058604870,0.18588115794819707,1,8.8,1.193126938132276,0.329268
516,4168892651106862300,0.24969951923076922,2,8.4,2.543410531819865,0.3026025
517,8555011602643323738,0.08450704225352113,2,8.6,0.03936178711228276,0.6000000000000001
518,-1429236485881523696,0.11732418524871355,2,9.0,6.0388388999034115,0.2552955
519,3708404773073551473,0.29710610932475884,2,8.6,1.076058301923789,0.24390299999999998
520,2238806252732032009,0.3023255813953488,2,8.8,1.1612453430357959,0.23856899999999998
521,4055135439123482652,0.14106102422569766,2,9.2,6.832610732259963,0.151785
522,-3759043180809795631,0.15859030837004406,2,9.0,0.20595946171666776,0.1666665
523,-5993803185180386743,0.1895306859205776,2,7.0,0.23936614450569002,0.375
524,957887893725117810,,2,8.6,0.0,
525,-2989978895514161375,0.24681421864520459,2,9.2,3.3896889547339453,0.366492
526,-625663578161848759,0.07258064516129031,2,7.8,0.05860694132769777,0.0
527,-6266595204015227463,0.20372285418821096,2,8.6,3.156423160998424,0.17364600000000002
528,-350564067581820248,,3,8.6,0.0,
529,-6040094382371391944,0.023809523809523808,2,7.8,0.0,0.0
530,-8509954856400371252,0.12313432835820895,2,8.6,0.17741853489909004,0.3870975
531,-1753640324167486057,0.15175097276264593,1,7.8,0.03362455245938546,0.1875
532,-7214407706514247556,0.12435233160621761,3,8.6,0.11786749166648511,0.1363635
533,-3159559874382991254,0.02245508982035928,4,,0.1253476836822879,0.2500005
534,164698468649108029,,2,8.4,0.0,0.0
535,-6527011941714752864,0.015113350125944584,2,,0.014161528573607267,0.1363635
536,299558142154586126,0.022277227722772276,3,,0.4995387482221948,0.2500005
537,1949003635781651024,0.0,3,7.6,0.5202998886500029,0.18
538,-1295387667386397906,0.0,2,8.8,0.0,
539,-7774758736258262220,,2,8.0,0.0,
540,8744643647003170080,0.2397003745318352,2,8.4,2.2650457163191646,0.24461549999999999
541,-3860788784919609862,0.29223433242506813,2,9.4,2.464832204042209,0.2755095
542,1047629735794573791,0.06289308176100629,2,,1.2428826961883672,0.2500005
543,-1044481726847716233,,2,7.6,0.0,0.0
544,-8224407208905424333,0.0,0,,0.0,0.0
545,-2489007039876121338,0.046875,2,,1.3897994143640309,0.0
546,-483941077340786340,0.25187969924812026,2,9.4,0.455638103952882,0.16810350000000002
547,3893632888514343003,0.06261859582542695,1,,0.0,0.321429
548,6650873972289900302,0.11351351351351352,4,8.4,0.6589105064017372,0.1363635
549,5578033111105922322,,2,6.6,0.0,
550,8651597358551337893,0.11177884615384615,2,9.2,0.2268023268480795,0.2872335
551,-5058268208122031063,0.14131274131274132,2,8.6,0.6510671982686624,0.1755315
552,6759915517187736255,0.023076923076923078,3,,0.0,0.0
553,-7147922509823629065,,2,,0.0,
554,5073498958705478282,0.228515625,2,8.8,0.3383515980740321,0.330882
555,7783217892208100445,0.27049180327868855,3,9.0,0.28315794824869095,0.142857
556,2356772020720540088,0.09662576687116564,3,9.6,0.18315576955198734,0.5384610000000001
557,4378008597030530946,0.10344827586206896,2,9.2,0.13682215298808253,0.230769
558,-3735715912338896564,0.18863955119214584,2,9.0,5.822784810126582,0.377484
559,-63467673822109087,0.0,2,9.2,0.0,
560,6231976413840970293,0.09215017064846416,2,8.6,0.0,0.2027025
561,6928386145682051781,0.10632911392405064,2,8.8,0.599867825733313,0.30303
562,-3173311959681497152,0.22070844686648503,2,9.6,0.20821078164375406,0.394737
563,-1626915724301942425,0.34800000000000003,2,8.6,0.46260993340450407,0.30000000000000004
564,-2181145220230662698,0.022556390977443608,2,8.8,0.10348809342251464,0.375
565,5709878487803382697,0.10985915492957746,2,9.0,0.12876097518464455,0.30000000000000004
566,1444929499448760002,0.039473684210526314,2,9.2,0.043791803743000936,0.0
567,6469443855169208012,,3,8.8,0.0,0.0
568,4716004182937476118,0.1015262110152621,1,8.8,1.2080873221638815,0.181452
569,745975094363787460,0.01904761904761905,2,9.0,0.06151187026587362,0.0
570,1937475094690863016,0.03,3,8.2,0.0,0.0
571,3743136779551181004,0.22879377431906617,2,9.4,0.8851318474621814,0.3776985
572,-4916597961436859296,0.18604651162790697,2,9.6,0.5135914362694903,0.1909095
573,5168599527079813940,0.1393643031784841,2,9.0,0.8849139777918182,0.6639345
574,-872955352121329203,0.0,2,9.2,0.0,0.0
575,-627085847122081982,0.05421686746987951,2,9.0,0.0,0.75
576,5099573980004512539,0.15279299014238773,1,9.4,0.89720537977075,0.2765955
577,7034646614699541348,0.04909983633387889,3,9.6,0.32026841543388745,0.20588249999999997
578,4376691483432435683,0.0633245382585752,2,8.4,0.31576577557971486,0.2500005
579,2411432698916142994,0.1689497716894977,2,9.2,1.3787518972817128,0.375
580,8809489935623380061,0.15207373271889402,4,9.0,0.8456248139029898,0.3035715
581,6314754032402699525,0.16370106761565836,3,8.8,0.37960158899612917,0.375
582,8566399419009743300,0.25089928057553956,2,8.8,0.5869408919584305,0.1875
583,-631044373586771827,,3,8.2,0.016558094947602343,0.1666665
584,-7644875944564651785,0.03314917127071823,3,8.8,0.0,0.0
585,-1912113023825871107,0.2822966507177033,2,9.2,0.4250637268785812,0.391305
586,-664112183152475414,0.3653932584269663,2,9.2,4.781222539343631,0.379518
587,8335233138680167880,0.02997275204359673,3,9.0,2.440140308067714,0.1448865
588,5490224233461808891,0.35932020501753437,3,9.6,6.273339288437657,0.308544
589,-9037292030743651882,0.0,2,8.4,0.0,0.2500005
590,-2874522927268116455,0.1953113334328804,2,9.4,5.967450271247739,0.321429
591,2914535818728737794,0.21208586094260382,2,9.0,3.9700937565814796,0.22173900000000002
592,-6379758353866887875,0.22505233775296582,1,9.4,2.9721780430946207,0.4143975
593,823997140889767262,0.15913746630727763,2,9.2,5.8568451019266945,0.40993799999999997
594,1773255611083988633,,3,9.0,0.0,
595,2792240245924318324,,2,8.2,0.0,
596,6039242552801057517,0.23775870772337204,2,9.0,1.532204768440852,0.2920785
597,-336895001479039692,0.09062651772705196,3,8.8,2.1184194281647386,0.3624405
598,553507585444356614,0.0,3,8.6,0.0,0.0
599,781670881856397399,0.031141868512110725,2,9.6,0.025853867549765066,0.21428550000000002
600,-7944289082320402092,,2,6.8,0.0,
601,-2577679898897118908,0.05725190839694656,3,9.2,0.07022665708040117,0.0
602,-6435492022737760762,0.004724409448818898,3,,0.14783364138528288,0.30000000000000004
603,-6072638020498310025,0.014018691588785045,2,8.6,0.0,0.0
604,-2926729635273634266,0.06724511930585683,2,9.0,1.2361650794551253,0.15000000000000002
605,-8840815337037765429,,3,8.4,0.0,0.0
606,3711999151634573115,0.2967032967032967,2,9.2,0.9708272511383691,0.432693
607,2745706397805251560,0.039955604883462816,2,9.4,0.06441679920404947,0.095745
608,-4463595667753713256,0.29479034307496826,2,8.8,3.1328206133757455,0.275343
609,-6037962028963023074,0.047872340425531915,2,9.0,0.019535647109232588,0.21428550000000002
610,-671808321869187319,0.15200693756194253,2,9.0,2.9221406421345417,0.2848395
611,-554629701534861326,0.17891972993248312,2,8.6,5.075637087227753,0.263937
612,-887684969696034739,,2,,0.0,
613,-5484902271526261467,,2,5.2,0.0,
614,3960202161724079804,0.017821782178217824,3,8.8,0.06950042484585721,0.1875
615,-8667775948823318699,0.0,2,8.8,0.0,
616,8859817844256092646,,2,,0.0,
617,-4873795845340244088,0.16344740709636782,1,8.8,7.250784102900206,0.28051950000000003
618,-7687560343803042077,0.1864314789687924,1,8.4,6.590076155999827,0.272007
619,1702579354618140753,0.3022670025188917,3,9.6,0.7849117990951147,0.4766355
620,2727370649786655310,0.0,0,,0.0,
621,-1215305274243821965,,2,9.2,0.0,
622,5766715736584792395,0.5498229640870005,1,8.6,7.118165246882648,0.5038005000000001
623,-6947882161964907709,0.2853146853146853,1,8.8,2.4688991045556548,0.2783505
624,7200224660315769632,0.28727817469463013,1,8.6,5.747728708686464,0.35328750000000003
625,7248946849485846518,0.7158620689655173,1,8.4,12.18668525821187,0.470922
626,359503378542243388,0.1366132723112128,2,8.6,2.727365156829851,0.3147675
627,-1555182481309766927,0.23166023166023164,2,8.6,0.38475783786139134,0.2743905
628,2664493116608292981,0.38188808201623237,1,8.4,1.933375454802937,0.38365350000000004
629,-3114211221578932822,0.24461802248047246,2,9.0,5.622272090168994,0.2264145
630,-2702910948529521373,0.2513181019332162,2,8.8,1.92219147839096,0.2559525
631,5836254628095905409,0.2708124373119358,2,8.6,1.3115027923629419,0.29065799999999997
632,-5958128875504164291,0.15063649222065062,2,9.0,3.3440089471811296,0.3208095
633,-2322580878215783374,0.42823621431364883,1,8.8,3.445372512672849,0.30612300000000003
634,7822569105935240752,0.18434059761851268,2,9.2,5.469327581574036,0.3195495
635,2041418819735703267,0.10344827586206896,2,,1.6261880695806705,0.069768
636,2727696837550077920,0.13646449704142014,2,9.0,1.9838392735695636,0.234375
637,5622542189046254869,0.01764705882352941,1,,0.0,0.0
638,-7364956451618710562,0.3406223717409588,1,9.4,0.8294734090067322,0.4962405
639,2300046277523552640,0.08696921056471618,3,8.2,5.720676557949702,0.1776705
640,8186682924953055136,0.0677376171352075,3,8.4,2.5925038308750374,0.263859
641,8630863853291363951,0.10088653360408104,2,8.8,6.963305230037427,0.4045125
642,2873953881811121123,0.1374570446735395,2,8.4,3.032337187937569,0.181452
643,-3064903737204508707,0.1952542372881356,1,8.4,0.8226758124188207,0.705882
644,-303632419417399986,0.11414982164090368,1,8.4,0.4373098100745063,0.375
645,283519543144962124,0.24852724594992637,2,8.6,2.3671539684960456,0.262803
646,-5373138636977484338,0.1802019315188762,2,8.6,12.140787380988693,0.2896635
647,6895638406641023853,0.35732387227572227,3,9.0,2.0695974660346184,0.3628425
648,-7662594966286661286,0.2547025927808846,2,9.2,2.9157918281059474,0.26220449999999995
649,-1559342796445485748,0.3468950749464668,1,8.4,2.2983542212313397,0.3984765
650,7105713480928069586,0.30131643100926375,2,8.6,1.472759150630966,0.36
651,5364284455032311670,0.2656023222060958,2,8.4,0.8435247516180003,0.424242
652,2960105142779674973,0.15338882282996433,2,8.6,0.2932242400629162,0.2678565
653,4330737232635474591,0.24767300687980573,2,9.0,4.805731725794931,0.3022725
654,-7018453133318028773,0.23731048121292025,3,9.0,1.4874780839412107,0.3090135
655,3001709279289094874,0.2444164831708084,2,9.0,1.4987337388255157,0.35566949999999997
656,-3621741757910659267,0.21607717041800642,2,9.0,1.0146684271665332,0.2403315
657,-6760674962290746608,0.2690711777848707,2,8.8,6.425319451358975,0.334002
658,2083023337739491004,0.5519013360739979,1,8.6,6.728717071798091,0.6606855
659,8156589715251520207,0.19619771863117874,2,8.4,0.719712547890647,0.33
660,9007309594227839426,0.19399538106235567,2,8.8,3.632979068811013,0.330303
661,-6868438775806340486,0.24927038626609443,2,8.8,5.6808949688665695,0.2780895
662,3778895163779717364,0.17208413001912046,2,8.4,0.601528171605446,0.3035715
663,8245643770486027895,0.39900559353635795,1,8.8,5.517435442325591,0.44999999999999996
664,4314406241867395907,0.24471755066839154,1,8.6,7.868604659552515,0.351132
665,-3543025077616813629,0.11259640102827764,1,8.4,0.6560748068140003,0.25714349999999997
666,-2681356956481819987,0.19183168316831684,2,8.6,1.1347287459324518,0.2765955
667,5289950536622452130,0.125,2,8.8,0.3124165746733335,0.2368425
668,-3904422054084545494,0.06256504683372029,2,9.0,5.001445548604982,0.502638
669,-3076644654800061823,0.07032076136764187,1,8.6,1.2406128904906608,0.2329545
670,-2463392914834934720,,2,7.4,0.013059445731148582,0.0
671,8796608461664938767,0.07419786096256685,2,7.8,0.9796813721316946,0.156717
672,2813055781382411899,0.11602209944751381,2,8.6,0.35087339552804175,0.3987345
673,-4695787550585770206,0.225473321858864,1,8.6,0.9879001709993723,0.3012825
674,-5513786154158047947,0.289405684754522,2,8.8,2.425593627567696,0.25806450000000003
675,5788675179222482304,0.07509986684420772,2,8.4,1.7146114273757729,0.30693
676,-3006359367610047530,0.22610294117647056,2,9.0,2.1629616802672493,0.3082185
677,-6261263913120781158,0.3829990448901624,1,8.8,3.028853438386112,0.459051
678,7228671737193177528,0.24966334500403986,2,9.4,4.033925698247437,0.421569
679,-3206731599088498373,0.1257305444478622,2,9.0,24.821047074345575,0.3382845
680,-7432262375854114873,0.26040107752170005,3,9.2,3.2746740549939757,0.26470649999999996
681,413487228733416581,0.1850802644003777,1,8.8,2.0206065066343424,0.26066999999999996
682,8220935099878472881,0.06912442396313365,2,7.6,0.1256881462080709,0.193548
683,5525239863772671926,0.06447534766118837,1,8.6,0.3399784988131056,0.181035
684,3414499271267605068,0.29491133384734003,1,8.6,2.2553879232595224,0.39534900000000006
685,8994013416616828837,0.44009293063391974,1,8.8,3.665014394250958,0.28580550000000005
686,-4465789832416022877,0.2564635572300897,2,8.8,5.094338261289927,0.3383355
687,-4908986013854136908,0.28098229583095374,2,8.8,18.565659397072388,0.40322549999999996
688,-2300001337139611902,0.20398505603985057,1,8.4,7.167465767935777,0.29933550000000003
689,6190679554450562224,0.24788779993240959,1,8.6,32.85577390051596,0.4336215
690,-4932733389186207434,0.09290601368383147,3,8.8,14.5501025630497,0.3246015
691,510420153600721802,0.05181873602926235,1,9.0,3.1186135728790134,0.3990825
692,-348790491857102320,0.07000622277535781,2,8.0,2.442935694892162,0.2422365
693,-1771080781113938955,0.2043584932890749,2,9.2,23.910131256865157,0.2859705
694,-8354463039595342537,0.06912442396313365,3,8.8,6.691590369064188,0.291666
695,-1564386324969663378,0.3978228599703117,3,9.2,5.857702547674192,0.3905325
696,3514739969456143664,0.38243045387994146,2,9.0,31.201180400730173,0.3203925
697,7418803810439722014,0.39702233250620345,3,9.0,2.7035938728832516,0.3006465
698,6140978987496634596,0.13254035683942225,2,8.6,0.4782931809490826,0.3035715
699,-4423503765569364646,0.3537117903930131,2,8.6,4.459908944638051,0.18524849999999998
700,3197045726179775641,0.16733067729083664,2,8.8,0.2594572754100017,0.285714
701,-5750366687366591435,0.26507200390529656,1,8.6,30.148499199812257,0.3494385
702,-5700715936534343820,0.09944751381215469,2,8.4,1.1870809607467985,0.2802195
703,-2995917904040302160,0.30526315789473685,2,8.4,3.654462309690583,0.058824
704,-3381629945637469299,0.21647350993377482,2,9.0,24.26540809574874,0.323604
705,-7384855303319837887,0.21289355322338832,1,9.2,10.791941408656369,0.2588355
706,350974075505821862,0.1943497320993668,1,8.6,8.51262862488307,0.40800000000000003
707,-12677294323234182,0.1107732406602954,2,8.6,4.919443421348553,0.2578125
708,-8916387413644845878,0.14835652946402134,3,8.4,10.673950385100536,0.324468
709,-2271708512593869855,0.16271186440677965,1,9.0,26.82111974133238,0.5980125000000001
710,8440304045823496031,0.11630218687872765,2,9.0,3.841227106644981,0.084
711,-3973038774878599182,0.14211274277593555,2,9.0,10.483926167605922,0.2106165
712,-1051367254713913638,0.28229074889867845,2,9.2,30.613129597820098,0.37715550000000003
713,-4200681269159107489,0.2702312138728324,2,9.2,48.243009357796375,0.35961750000000003
714,734080013878199077,0.25225571126895757,2,9.2,19.76968934462831,0.291201
715,147497167566150024,0.10292146877512731,2,8.4,8.344116582953882,0.22767900000000002
716,-7142231709429306484,0.078064012490242,1,8.6,3.7551784043832686,0.212766
717,4058481783719942418,0.1215486194477791,1,8.6,11.158137306349678,0.2915835
718,-7713528106742601543,0.10190555095277548,2,9.2,5.709201018242976,0.24358950000000001
719,5806801414728987531,0.1687041564792176,2,8.8,0.848863972524658,0.2599995
720,-2412717386613579663,0.26599568655643424,3,9.0,5.662351998961016,0.253662
721,-4211378861592941892,0.09782608695652173,2,8.8,0.12301853575474217,0.2264145
722,6151720968092706843,0.11331444759206799,2,9.2,11.419379862648018,0.3337155
723,2300969183006418341,0.1782166367444644,2,8.8,56.206099679598964,0.3292215
724,7611052589440241462,0.1350407450523865,2,8.4,3.8604576878322567,0.26932649999999997
725,1486115829012393070,0.26415474511384246,2,9.0,3.0566678932444424,0.5403720000000001
726,6994327881557323832,0.05263157894736842,1,9.0,0.0,0.0
727,6144191670078260618,0.1462889924704195,2,9.2,1.8368460262487987,0.682836
728,-9198435910974164936,0.043747238179407864,3,8.6,0.3200646478639509,0.3437505
